self.Clock,C1_W1,C1W2,C1W3,C2W2,C3W3,Part1,Part2,Part3,inspector1 block time,inspector2_C2 block time,inspector2_C3 block time,Total Block Time,self.w1_idle,self.w2_idle,self.w3_idle,Total Idle Time(workstation),self.w1_aval,self.w2_aval,self.w3_aval,Event Queue
1511.700942278282,1,2,2,0,0,27,10,14,0,0,0,0,312.3211702498079,439.38250254036427,363.1943984130004,1114.8980712031725,False,True,True,"(1511.700942278282, ins1c1_end) (1511.9719049621144, w1_end) (1526.835060241792, ins2c3_end) (5000, system end) "
1511.700942278282,1,2,2,0,0,27,10,14,0,0,0,0,312.3211702498079,439.38250254036427,363.1943984130004,1114.8980712031725,False,True,True,"(1511.700942278282, ins1c1_start) (1511.9719049621144, w1_end) (1526.835060241792, ins2c3_end) (5000, system end) "
1511.9719049621144,0,2,2,0,0,28,10,14,0,0,0,0,312.3211702498079,439.6534652241968,363.4653610968329,1115.4399965708376,False,True,True,"(1511.9719049621144, w1_end) (1520.1012049623714, ins1c1_end) (1526.835060241792, ins2c3_end) (5000, system end) "
1511.9719049621144,0,2,2,0,0,28,10,14,0,0,0,0,312.3211702498079,439.6534652241968,363.4653610968329,1115.4399965708376,False,True,True,"(1511.9719049621144, w1_start) (1520.1012049623714, ins1c1_end) (1526.835060241792, ins2c3_end) (5000, system end) "
1519.208787624445,0,2,2,0,0,29,10,14,0,0,0,0,319.55805291213846,446.89034788652737,370.7022437591635,1137.1506445578293,True,True,True,"(1519.208787624445, w1_end) (1520.1012049623714, ins1c1_end) (1526.835060241792, ins2c3_end) (5000, system end) "
1520.1012049623714,0,2,2,0,0,29,10,14,0,0,0,0,319.55805291213846,447.7827652244538,371.5946610970899,1138.9354792336821,False,True,True,"(1520.1012049623714, ins1c1_end) (1526.835060241792, ins2c3_end) (5000, system end) "
1520.1012049623714,0,2,2,0,0,29,10,14,0,0,0,0,319.55805291213846,447.7827652244538,371.5946610970899,1138.9354792336821,False,True,True,"(1520.1012049623714, ins1c1_start) (1520.1012049623714, w1_start) (1526.835060241792, ins2c3_end) (5000, system end) "
1520.1012049623714,0,2,2,0,0,29,10,14,0,0,0,0,319.55805291213846,447.7827652244538,371.5946610970899,1138.9354792336821,False,True,True,"(1520.1012049623714, w1_start) (1525.1301765209175, ins1c1_end) (1526.835060241792, ins2c3_end) (5000, system end) "
1521.529709722559,0,2,2,0,0,30,10,14,0,0,0,0,320.98655767232594,449.21126998464126,373.0231658572774,1143.2209935142446,True,True,True,"(1521.529709722559, w1_end) (1525.1301765209175, ins1c1_end) (1526.835060241792, ins2c3_end) (5000, system end) "
1525.1301765209175,0,2,2,0,0,30,10,14,0,0,0,0,320.98655767232594,452.8117367829999,376.623632655636,1150.4219271109619,False,True,True,"(1525.1301765209175, ins1c1_end) (1526.835060241792, ins2c3_end) (5000, system end) "
1525.1301765209175,0,2,2,0,0,30,10,14,0,0,0,0,320.98655767232594,452.8117367829999,376.623632655636,1150.4219271109619,False,True,True,"(1525.1301765209175, ins1c1_start) (1525.1301765209175, w1_start) (1526.835060241792, ins2c3_end) (5000, system end) "
1525.1301765209175,0,2,2,0,0,30,10,14,0,0,0,0,320.98655767232594,452.8117367829999,376.623632655636,1150.4219271109619,False,True,True,"(1525.1301765209175, w1_start) (1525.7277182158389, ins1c1_end) (1526.835060241792, ins2c3_end) (5000, system end) "
1525.7277182158389,1,2,2,0,0,30,10,14,0,0,0,0,320.98655767232594,453.40927847792125,377.22117435055736,1151.6170105008046,False,True,True,"(1525.7277182158389, ins1c1_end) (1526.835060241792, ins2c3_end) (1529.4511831970199, w1_end) (5000, system end) "
1525.7277182158389,1,2,2,0,0,30,10,14,0,0,0,0,320.98655767232594,453.40927847792125,377.22117435055736,1151.6170105008046,False,True,True,"(1525.7277182158389, ins1c1_start) (1526.835060241792, ins2c3_end) (1529.4511831970199, w1_end) (5000, system end) "
1526.835060241792,1,2,1,0,0,30,10,14,0,0,0,0,320.98655767232594,454.5166205038744,377.22117435055736,1152.7243525267577,False,True,False,"(1526.835060241792, ins2c3_end) (1528.8049360729096, ins1c1_end) (1529.4511831970199, w1_end) (5000, system end) "
1526.835060241792,1,2,1,0,0,30,10,14,0,0,0,0,320.98655767232594,454.5166205038744,377.22117435055736,1152.7243525267577,False,True,False,"(1526.835060241792, ins2_start) (1526.835060241792, w3_start) (1528.8049360729096, ins1c1_end) (1529.4511831970199, w1_end) (5000, system end) "
1526.835060241792,1,2,1,0,0,30,10,14,0,0,0,0,320.98655767232594,454.5166205038744,377.22117435055736,1152.7243525267577,False,True,False,"(1526.835060241792, w3_start) (1528.8049360729096, ins1c1_end) (1529.4511831970199, w1_end) (1543.425008735571, ins2c2_end) (5000, system end) "
1528.8049360729096,2,2,1,0,0,30,10,14,0,0,0,0,320.98655767232594,456.486496334992,377.22117435055736,1154.6942283578753,False,True,False,"(1528.8049360729096, ins1c1_end) (1529.4511831970199, w1_end) (1542.8943834539168, w3_end) (1543.425008735571, ins2c2_end) (5000, system end) "
1528.8049360729096,2,2,1,0,0,30,10,14,0,0,0,0,320.98655767232594,456.486496334992,377.22117435055736,1154.6942283578753,False,True,False,"(1528.8049360729096, ins1c1_start) (1529.4511831970199, w1_end) (1542.8943834539168, w3_end) (1543.425008735571, ins2c2_end) (5000, system end) "
1529.4511831970199,1,2,1,0,0,31,10,14,0,0,0,0,320.98655767232594,457.13274345910224,377.22117435055736,1155.3404754819855,False,True,False,"(1529.4511831970199, w1_end) (1532.7111379713353, ins1c1_end) (1542.8943834539168, w3_end) (1543.425008735571, ins2c2_end) (5000, system end) "
1529.4511831970199,1,2,1,0,0,31,10,14,0,0,0,0,320.98655767232594,457.13274345910224,377.22117435055736,1155.3404754819855,False,True,False,"(1529.4511831970199, w1_start) (1532.7111379713353, ins1c1_end) (1542.8943834539168, w3_end) (1543.425008735571, ins2c2_end) (5000, system end) "
1532.6171918467226,0,2,1,0,0,32,10,14,0,0,0,0,320.98655767232594,460.29875210880493,377.22117435055736,1158.5064841316882,False,True,False,"(1532.6171918467226, w1_end) (1532.7111379713353, ins1c1_end) (1542.8943834539168, w3_end) (1543.425008735571, ins2c2_end) (5000, system end) "
1532.6171918467226,0,2,1,0,0,32,10,14,0,0,0,0,320.98655767232594,460.29875210880493,377.22117435055736,1158.5064841316882,False,True,False,"(1532.6171918467226, w1_start) (1532.7111379713353, ins1c1_end) (1542.8943834539168, w3_end) (1543.425008735571, ins2c2_end) (5000, system end) "
1532.7111379713353,1,2,1,0,0,32,10,14,0,0,0,0,320.98655767232594,460.3926982334177,377.22117435055736,1158.600430256301,False,True,False,"(1532.7111379713353, ins1c1_end) (1535.4972799540083, w1_end) (1542.8943834539168, w3_end) (1543.425008735571, ins2c2_end) (5000, system end) "
1532.7111379713353,1,2,1,0,0,32,10,14,0,0,0,0,320.98655767232594,460.3926982334177,377.22117435055736,1158.600430256301,False,True,False,"(1532.7111379713353, ins1c1_start) (1535.4972799540083, w1_end) (1542.8943834539168, w3_end) (1543.425008735571, ins2c2_end) (5000, system end) "
1535.4972799540083,0,2,1,0,0,33,10,14,0,0,0,0,320.98655767232594,463.17884021609063,377.22117435055736,1161.386572238974,False,True,False,"(1535.4972799540083, w1_end) (1542.8943834539168, w3_end) (1543.425008735571, ins2c2_end) (1561.9614318427716, ins1c1_end) (5000, system end) "
1535.4972799540083,0,2,1,0,0,33,10,14,0,0,0,0,320.98655767232594,463.17884021609063,377.22117435055736,1161.386572238974,False,True,False,"(1535.4972799540083, w1_start) (1542.8943834539168, w3_end) (1543.425008735571, ins2c2_end) (1561.9614318427716, ins1c1_end) (5000, system end) "
1535.5363421883476,0,2,1,0,0,34,10,14,0,0,0,0,321.02561990666527,463.21790245042996,377.22117435055736,1161.4646967076526,True,True,False,"(1535.5363421883476, w1_end) (1542.8943834539168, w3_end) (1543.425008735571, ins2c2_end) (1561.9614318427716, ins1c1_end) (5000, system end) "
1542.8943834539168,0,2,1,0,0,34,10,15,0,0,0,0,328.3836611722345,470.5759437159992,384.5792156161266,1183.5388205043603,True,True,True,"(1542.8943834539168, w3_end) (1543.425008735571, ins2c2_end) (1561.9614318427716, ins1c1_end) (5000, system end) "
1543.425008735571,0,1,1,0,0,34,10,15,0,0,0,0,328.91428645388874,470.5759437159992,385.1098408977808,1184.6000710676688,True,False,True,"(1543.425008735571, ins2c2_end) (1561.9614318427716, ins1c1_end) (5000, system end) "
1543.425008735571,0,1,1,0,0,34,10,15,0,0,0,0,328.91428645388874,470.5759437159992,385.1098408977808,1184.6000710676688,True,False,True,"(1543.425008735571, ins2_start) (1543.425008735571, w2_start) (1561.9614318427716, ins1c1_end) (5000, system end) "
1543.425008735571,0,1,1,0,0,34,10,15,0,0,0,0,328.91428645388874,470.5759437159992,385.1098408977808,1184.6000710676688,True,False,True,"(1543.425008735571, w2_start) (1553.8098559016378, ins2c2_end) (1561.9614318427716, ins1c1_end) (5000, system end) "
1546.104525027484,0,1,1,0,0,34,11,15,0,0,0,0,331.59380274580167,473.2554600079121,387.78935718969376,1192.6386199434075,True,True,True,"(1546.104525027484, w2_end) (1553.8098559016378, ins2c2_end) (1561.9614318427716, ins1c1_end) (5000, system end) "
1553.8098559016378,0,0,1,0,0,34,11,15,0,0,0,0,339.29913361995546,473.2554600079121,395.49468806384755,1208.0492816917151,True,False,True,"(1553.8098559016378, ins2c2_end) (1561.9614318427716, ins1c1_end) (5000, system end) "
1553.8098559016378,0,0,1,0,0,34,11,15,0,0,0,0,339.29913361995546,473.2554600079121,395.49468806384755,1208.0492816917151,True,False,True,"(1553.8098559016378, ins2_start) (1553.8098559016378, w2_start) (1561.9614318427716, ins1c1_end) (5000, system end) "
1553.8098559016378,0,0,1,0,0,34,11,15,0,0,0,0,339.29913361995546,473.2554600079121,395.49468806384755,1208.0492816917151,True,False,True,"(1553.8098559016378, w2_start) (1561.9614318427716, ins1c1_end) (1584.3921479685387, ins2c3_end) (5000, system end) "
1561.8540469638533,0,0,1,0,0,34,12,15,0,0,0,0,347.343324682171,481.29965107012765,403.5388791260631,1232.1818548783617,True,True,True,"(1561.8540469638533, w2_end) (1561.9614318427716, ins1c1_end) (1584.3921479685387, ins2c3_end) (5000, system end) "
1561.9614318427716,0,0,2,0,0,34,12,15,0,0,0,0,347.4507095610893,481.40703594904596,403.6462640049814,1232.5040095151166,True,True,True,"(1561.9614318427716, ins1c1_end) (1584.3921479685387, ins2c3_end) (5000, system end) "
1561.9614318427716,0,0,2,0,0,34,12,15,0,0,0,0,347.4507095610893,481.40703594904596,403.6462640049814,1232.5040095151166,True,True,True,"(1561.9614318427716, ins1c1_start) (1584.3921479685387, ins2c3_end) (5000, system end) "
1566.685307807283,0,0,2,0,0,34,12,15,0,0,0,0,347.4507095610893,486.13091191355727,408.3701399694927,1241.9517614441393,False,True,True,"(1566.685307807283, ins1c1_end) (1584.3921479685387, ins2c3_end) (5000, system end) "
1566.685307807283,0,0,2,0,0,34,12,15,0,0,0,0,347.4507095610893,486.13091191355727,408.3701399694927,1241.9517614441393,False,True,True,"(1566.685307807283, ins1c1_start) (1566.685307807283, w1_start) (1584.3921479685387, ins2c3_end) (5000, system end) "
1566.685307807283,0,0,2,0,0,34,12,15,0,0,0,0,347.4507095610893,486.13091191355727,408.3701399694927,1241.9517614441393,False,True,True,"(1566.685307807283, w1_start) (1571.9753170021884, ins1c1_end) (1584.3921479685387, ins2c3_end) (5000, system end) "
1567.5593717164832,0,0,2,0,0,35,12,15,0,0,0,0,348.32477347028953,487.0049758227575,409.24420387869293,1244.57395317174,True,True,True,"(1567.5593717164832, w1_end) (1571.9753170021884, ins1c1_end) (1584.3921479685387, ins2c3_end) (5000, system end) "
1571.9753170021884,0,1,2,0,0,35,12,15,0,0,0,0,352.74071875599475,491.4209211084627,413.66014916439815,1257.8217890288556,True,True,True,"(1571.9753170021884, ins1c1_end) (1584.3921479685387, ins2c3_end) (5000, system end) "
1571.9753170021884,0,1,2,0,0,35,12,15,0,0,0,0,352.74071875599475,491.4209211084627,413.66014916439815,1257.8217890288556,True,True,True,"(1571.9753170021884, ins1c1_start) (1584.3921479685387, ins2c3_end) (5000, system end) "
1584.3921479685387,0,1,1,0,0,35,12,15,0,0,0,0,365.15754972234504,503.837752074813,413.66014916439815,1282.6554509615562,True,True,False,"(1584.3921479685387, ins2c3_end) (1588.0549866969295, ins1c1_end) (5000, system end) "
1584.3921479685387,0,1,1,0,0,35,12,15,0,0,0,0,365.15754972234504,503.837752074813,413.66014916439815,1282.6554509615562,True,True,False,"(1584.3921479685387, ins2_start) (1584.3921479685387, w3_start) (1588.0549866969295, ins1c1_end) (5000, system end) "
1584.3921479685387,0,1,1,0,0,35,12,15,0,0,0,0,365.15754972234504,503.837752074813,413.66014916439815,1282.6554509615562,True,True,False,"(1584.3921479685387, w3_start) (1588.0549866969295, ins1c1_end) (1632.575670187596, ins2c2_end) (5000, system end) "
1585.8029365876803,0,1,1,0,0,35,12,16,0,0,0,0,366.56833834148665,505.2485406939546,415.07093778353976,1286.887816818981,True,True,True,"(1585.8029365876803, w3_end) (1588.0549866969295, ins1c1_end) (1632.575670187596, ins2c2_end) (5000, system end) "
1588.0549866969295,0,1,2,0,0,35,12,16,0,0,0,0,368.8203884507359,507.50059080320386,417.322987892789,1293.6439671467288,True,True,True,"(1588.0549866969295, ins1c1_end) (1632.575670187596, ins2c2_end) (5000, system end) "
1588.0549866969295,0,1,2,0,0,35,12,16,0,0,0,0,368.8203884507359,507.50059080320386,417.322987892789,1293.6439671467288,True,True,True,"(1588.0549866969295, ins1c1_start) (1632.575670187596, ins2c2_end) (5000, system end) "
1600.3381960330369,0,1,2,0,0,35,12,16,0,0,0,0,368.8203884507359,519.7838001393112,429.60619722889635,1318.2103858189435,False,True,True,"(1600.3381960330369, ins1c1_end) (1632.575670187596, ins2c2_end) (5000, system end) "
1600.3381960330369,0,1,2,0,0,35,12,16,0,0,0,0,368.8203884507359,519.7838001393112,429.60619722889635,1318.2103858189435,False,True,True,"(1600.3381960330369, ins1c1_start) (1600.3381960330369, w1_start) (1632.575670187596, ins2c2_end) (5000, system end) "
1600.3381960330369,0,1,2,0,0,35,12,16,0,0,0,0,368.8203884507359,519.7838001393112,429.60619722889635,1318.2103858189435,False,True,True,"(1600.3381960330369, w1_start) (1603.0476792389998, ins1c1_end) (1632.575670187596, ins2c2_end) (5000, system end) "
1603.0476792389998,0,2,2,0,0,35,12,16,0,0,0,0,368.8203884507359,522.4932833452741,432.31568043485925,1323.6293522308692,False,True,True,"(1603.0476792389998, ins1c1_end) (1603.4886507124008, w1_end) (1632.575670187596, ins2c2_end) (5000, system end) "
1603.0476792389998,0,2,2,0,0,35,12,16,0,0,0,0,368.8203884507359,522.4932833452741,432.31568043485925,1323.6293522308692,False,True,True,"(1603.0476792389998, ins1c1_start) (1603.4886507124008, w1_end) (1632.575670187596, ins2c2_end) (5000, system end) "
1603.4886507124008,0,2,2,0,0,36,12,16,0,0,0,0,369.26135992413697,522.9342548186752,432.7566519082603,1324.9522666510725,True,True,True,"(1603.4886507124008, w1_end) (1616.4497599579176, ins1c1_end) (1632.575670187596, ins2c2_end) (5000, system end) "
1616.4497599579176,0,2,2,0,0,36,12,16,0,0,0,0,369.26135992413697,535.895364064192,445.71776115377713,1350.874485142106,False,True,True,"(1616.4497599579176, ins1c1_end) (1632.575670187596, ins2c2_end) (5000, system end) "
1616.4497599579176,0,2,2,0,0,36,12,16,0,0,0,0,369.26135992413697,535.895364064192,445.71776115377713,1350.874485142106,False,True,True,"(1616.4497599579176, ins1c1_start) (1616.4497599579176, w1_start) (1632.575670187596, ins2c2_end) (5000, system end) "
1616.4497599579176,0,2,2,0,0,36,12,16,0,0,0,0,369.26135992413697,535.895364064192,445.71776115377713,1350.874485142106,False,True,True,"(1616.4497599579176, w1_start) (1632.575670187596, ins2c2_end) (1668.5369232180296, ins1c1_end) (5000, system end) "
1616.879797642717,0,2,2,0,0,37,12,16,0,0,0,0,369.6913976089363,536.3254017489913,446.1477988385765,1352.1645981965041,True,True,True,"(1616.879797642717, w1_end) (1632.575670187596, ins2c2_end) (1668.5369232180296, ins1c1_end) (5000, system end) "
1632.575670187596,0,1,2,0,0,37,12,16,0,0,0,0,385.3872701538153,536.3254017489913,461.84367138345544,1383.556343286262,True,False,True,"(1632.575670187596, ins2c2_end) (1668.5369232180296, ins1c1_end) (5000, system end) "
1632.575670187596,0,1,2,0,0,37,12,16,0,0,0,0,385.3872701538153,536.3254017489913,461.84367138345544,1383.556343286262,True,False,True,"(1632.575670187596, ins2_start) (1632.575670187596, w2_start) (1668.5369232180296, ins1c1_end) (5000, system end) "
1632.575670187596,0,1,2,0,0,37,12,16,0,0,0,0,385.3872701538153,536.3254017489913,461.84367138345544,1383.556343286262,True,False,True,"(1632.575670187596, w2_start) (1634.5480082954637, ins2c2_end) (1668.5369232180296, ins1c1_end) (5000, system end) "
1634.5480082954637,0,1,2,1,0,37,12,16,0,0,0,0,387.359608261683,536.3254017489913,463.81600949132314,1387.5010195019975,True,False,True,"(1634.5480082954637, ins2c2_end) (1637.7298745177204, w2_end) (1668.5369232180296, ins1c1_end) (5000, system end) "
1634.5480082954637,0,1,2,1,0,37,12,16,0,0,0,0,387.359608261683,536.3254017489913,463.81600949132314,1387.5010195019975,True,False,True,"(1634.5480082954637, ins2_start) (1637.7298745177204, w2_end) (1668.5369232180296, ins1c1_end) (5000, system end) "
1637.7298745177204,0,0,2,0,0,37,13,16,0,0,0,0,390.54147448393974,536.3254017489913,466.9978757135799,1393.864751946511,True,False,True,"(1637.7298745177204, w2_end) (1665.0335486549106, ins2c3_end) (1668.5369232180296, ins1c1_end) (5000, system end) "
1637.7298745177204,0,0,2,0,0,37,13,16,0,0,0,0,390.54147448393974,536.3254017489913,466.9978757135799,1393.864751946511,True,False,True,"(1637.7298745177204, w2_start) (1665.0335486549106, ins2c3_end) (1668.5369232180296, ins1c1_end) (5000, system end) "
1661.3003500954558,0,0,2,0,0,37,14,16,0,0,0,0,414.1119500616751,559.8958773267267,490.56835129131525,1464.576178679717,True,True,True,"(1661.3003500954558, w2_end) (1665.0335486549106, ins2c3_end) (1668.5369232180296, ins1c1_end) (5000, system end) "
1665.0335486549106,0,0,1,0,0,37,14,16,0,0,0,0,417.84514862112997,563.6290758861816,490.56835129131525,1472.0425757986268,True,True,False,"(1665.0335486549106, ins2c3_end) (1668.5369232180296, ins1c1_end) (5000, system end) "
1665.0335486549106,0,0,1,0,0,37,14,16,0,0,0,0,417.84514862112997,563.6290758861816,490.56835129131525,1472.0425757986268,True,True,False,"(1665.0335486549106, ins2_start) (1665.0335486549106, w3_start) (1668.5369232180296, ins1c1_end) (5000, system end) "
1665.0335486549106,0,0,1,0,0,37,14,16,0,0,0,0,417.84514862112997,563.6290758861816,490.56835129131525,1472.0425757986268,True,True,False,"(1665.0335486549106, w3_start) (1668.5369232180296, ins1c1_end) (1677.4117745834828, ins2c3_end) (5000, system end) "
1668.5369232180296,0,0,1,0,0,37,14,16,0,0,0,0,417.84514862112997,567.1324504493006,490.56835129131525,1475.5459503617458,False,True,False,"(1668.5369232180296, ins1c1_end) (1677.4117745834828, ins2c3_end) (1681.1484089902224, w3_end) (5000, system end) "
1668.5369232180296,0,0,1,0,0,37,14,16,0,0,0,0,417.84514862112997,567.1324504493006,490.56835129131525,1475.5459503617458,False,True,False,"(1668.5369232180296, ins1c1_start) (1668.5369232180296, w1_start) (1677.4117745834828, ins2c3_end) (1681.1484089902224, w3_end) (5000, system end) "
1668.5369232180296,0,0,1,0,0,37,14,16,0,0,0,0,417.84514862112997,567.1324504493006,490.56835129131525,1475.5459503617458,False,True,False,"(1668.5369232180296, w1_start) (1677.4117745834828, ins2c3_end) (1681.1484089902224, w3_end) (1704.0005284677472, ins1c1_end) (5000, system end) "
1677.4117745834828,0,0,1,0,1,37,14,16,0,0,0,0,417.84514862112997,576.0073018147538,490.56835129131525,1484.420801727199,False,True,False,"(1677.4117745834828, ins2c3_end) (1681.1484089902224, w3_end) (1684.8028088057379, w1_end) (1704.0005284677472, ins1c1_end) (5000, system end) "
1677.4117745834828,0,0,1,0,1,37,14,16,0,0,0,0,417.84514862112997,576.0073018147538,490.56835129131525,1484.420801727199,False,True,False,"(1677.4117745834828, ins2_start) (1681.1484089902224, w3_end) (1684.8028088057379, w1_end) (1704.0005284677472, ins1c1_end) (5000, system end) "
1679.3566940997778,0,0,1,1,1,37,14,16,0,0,0,0,417.84514862112997,577.9522213310487,490.56835129131525,1486.365721243494,False,True,False,"(1679.3566940997778, ins2c2_end) (1681.1484089902224, w3_end) (1684.8028088057379, w1_end) (1704.0005284677472, ins1c1_end) (5000, system end) "
1679.3566940997778,0,0,1,1,1,37,14,16,0,0,0,0,417.84514862112997,577.9522213310487,490.56835129131525,1486.365721243494,False,True,False,"(1679.3566940997778, ins2_start) (1681.1484089902224, w3_end) (1684.8028088057379, w1_end) (1704.0005284677472, ins1c1_end) (5000, system end) "
1681.1484089902224,0,0,0,1,0,37,14,17,0,0,0,0,417.84514862112997,579.7439362214933,490.56835129131525,1488.1574361339385,False,True,False,"(1681.1484089902224, w3_end) (1683.34007636967, ins2c3_end) (1684.8028088057379, w1_end) (1704.0005284677472, ins1c1_end) (5000, system end) "
1681.1484089902224,0,0,0,1,0,37,14,17,0,0,0,0,417.84514862112997,579.7439362214933,490.56835129131525,1488.1574361339385,False,True,False,"(1681.1484089902224, w3_start) (1683.34007636967, ins2c3_end) (1684.8028088057379, w1_end) (1704.0005284677472, ins1c1_end) (5000, system end) "
1682.3809018889433,0,0,0,1,0,37,14,18,0,0,0,0,417.84514862112997,580.9764291202142,491.8008441900362,1490.6224219313804,False,True,True,"(1682.3809018889433, w3_end) (1683.34007636967, ins2c3_end) (1684.8028088057379, w1_end) (1704.0005284677472, ins1c1_end) (5000, system end) "
1683.34007636967,0,0,0,1,1,37,14,18,0,0,0,0,417.84514862112997,581.9356036009409,492.76001867076286,1492.5407708928337,False,True,True,"(1683.34007636967, ins2c3_end) (1684.8028088057379, w1_end) (1704.0005284677472, ins1c1_end) (5000, system end) "
1683.34007636967,0,0,0,1,1,37,14,18,0,0,0,0,417.84514862112997,581.9356036009409,492.76001867076286,1492.5407708928337,False,True,True,"(1683.34007636967, ins2_start) (1684.8028088057379, w1_end) (1704.0005284677472, ins1c1_end) (5000, system end) "
1684.8028088057379,0,0,0,1,1,38,14,18,0,0,0,0,419.30788105719785,583.3983360370088,494.22275110683074,1496.9289682010374,True,True,True,"(1684.8028088057379, w1_end) (1693.6236912028646, ins2c2_end) (1704.0005284677472, ins1c1_end) (5000, system end) "
1693.6236912028646,0,0,0,2,1,38,14,18,0,0,0,0,428.1287634543246,592.2192184341355,503.0436335039575,1523.3916153924176,True,True,True,"(1693.6236912028646, ins2c2_end) (1704.0005284677472, ins1c1_end) (5000, system end) "
1693.6236912028646,0,0,0,2,1,38,14,18,0,0,0,0,428.1287634543246,592.2192184341355,503.0436335039575,1523.3916153924176,True,True,True,"(1693.6236912028646, ins2_start) (1704.0005284677472, ins1c1_end) (5000, system end) "
1695.683822473351,0,0,0,2,2,38,14,18,0,0,0,0,430.188894724811,594.279349704622,505.1037647744439,1529.5720092038769,True,True,True,"(1695.683822473351, ins2c3_end) (1704.0005284677472, ins1c1_end) (5000, system end) "
1695.683822473351,0,0,0,2,2,38,14,18,0,0,0,0,430.188894724811,594.279349704622,505.1037647744439,1529.5720092038769,True,True,True,"(1695.683822473351, ins2_start) (1704.0005284677472, ins1c1_end) (5000, system end) "
1704.0005284677472,0,0,0,1,2,38,14,18,0,0,0,0,438.5056007192072,594.279349704622,513.4204707688401,1546.2054211926693,True,False,True,"(1704.0005284677472, ins1c1_end) (1724.324124288459, ins2c3_end) (5000, system end) "
1704.0005284677472,0,0,0,1,2,38,14,18,0,0,0,0,438.5056007192072,594.279349704622,513.4204707688401,1546.2054211926693,True,False,True,"(1704.0005284677472, ins1c1_start) (1704.0005284677472, w2_start) (1724.324124288459, ins2c3_end) (5000, system end) "
1704.0005284677472,0,0,0,1,2,38,14,18,0,0,0,0,438.5056007192072,594.279349704622,513.4204707688401,1546.2054211926693,True,False,True,"(1704.0005284677472, w2_start) (1717.7996854617193, ins1c1_end) (1724.324124288459, ins2c3_end) (5000, system end) "
1709.1256658147913,0,0,0,1,2,38,15,18,0,0,0,0,443.6307380662513,599.404487051666,518.5456081158842,1561.5808332338015,True,True,True,"(1709.1256658147913, w2_end) (1717.7996854617193, ins1c1_end) (1724.324124288459, ins2c3_end) (5000, system end) "
1717.7996854617193,0,0,0,1,1,38,15,18,0,0,0,0,452.30475771317924,608.078506698594,518.5456081158842,1578.9288725276574,True,True,False,"(1717.7996854617193, ins1c1_end) (1724.324124288459, ins2c3_end) (5000, system end) "
1717.7996854617193,0,0,0,1,1,38,15,18,0,0,0,0,452.30475771317924,608.078506698594,518.5456081158842,1578.9288725276574,True,True,False,"(1717.7996854617193, ins1c1_start) (1717.7996854617193, w3_start) (1724.324124288459, ins2c3_end) (5000, system end) "
1717.7996854617193,0,0,0,1,1,38,15,18,0,0,0,0,452.30475771317924,608.078506698594,518.5456081158842,1578.9288725276574,True,True,False,"(1717.7996854617193, w3_start) (1723.0166748541515, ins1c1_end) (1724.324124288459, ins2c3_end) (5000, system end) "
1719.02973971025,0,0,0,1,1,38,15,19,0,0,0,0,453.5348119617099,609.3085609471246,519.7756623644149,1582.6190352732494,True,True,True,"(1719.02973971025, w3_end) (1723.0166748541515, ins1c1_end) (1724.324124288459, ins2c3_end) (5000, system end) "
1723.0166748541515,0,0,0,1,1,38,15,19,0,0,0,0,453.5348119617099,613.2954960910262,523.7625975083164,1590.5929055610525,False,True,True,"(1723.0166748541515, ins1c1_end) (1724.324124288459, ins2c3_end) (5000, system end) "
1723.0166748541515,0,0,0,1,1,38,15,19,0,0,0,0,453.5348119617099,613.2954960910262,523.7625975083164,1590.5929055610525,False,True,True,"(1723.0166748541515, ins1c1_start) (1723.0166748541515, w1_start) (1724.324124288459, ins2c3_end) (5000, system end) "
1723.0166748541515,0,0,0,1,1,38,15,19,0,0,0,0,453.5348119617099,613.2954960910262,523.7625975083164,1590.5929055610525,False,True,True,"(1723.0166748541515, w1_start) (1724.324124288459, ins2c3_end) (1724.7536417113229, ins1c1_end) (5000, system end) "
1724.324124288459,0,0,0,1,2,38,15,19,0,0,0,0,453.5348119617099,614.6029455253337,525.0700469426239,1593.2078044296675,False,True,True,"(1724.324124288459, ins2c3_end) (1724.7536417113229, ins1c1_end) (1725.9808690839432, w1_end) (5000, system end) "
1724.324124288459,0,0,0,1,2,38,15,19,0,0,0,0,453.5348119617099,614.6029455253337,525.0700469426239,1593.2078044296675,False,True,True,"(1724.324124288459, ins2_start) (1724.7536417113229, ins1c1_end) (1725.9808690839432, w1_end) (5000, system end) "
1724.7536417113229,0,0,0,0,2,38,15,19,0,0,0,0,453.5348119617099,614.6029455253337,525.4995643654878,1593.6373218525314,False,False,True,"(1724.7536417113229, ins1c1_end) (1725.9808690839432, w1_end) (1762.8451420235779, ins2c2_end) (5000, system end) "
1724.7536417113229,0,0,0,0,2,38,15,19,0,0,0,0,453.5348119617099,614.6029455253337,525.4995643654878,1593.6373218525314,False,False,True,"(1724.7536417113229, ins1c1_start) (1724.7536417113229, w2_start) (1725.9808690839432, w1_end) (1762.8451420235779, ins2c2_end) (5000, system end) "
1724.7536417113229,0,0,0,0,2,38,15,19,0,0,0,0,453.5348119617099,614.6029455253337,525.4995643654878,1593.6373218525314,False,False,True,"(1724.7536417113229, w2_start) (1725.9808690839432, w1_end) (1739.883107667279, ins1c1_end) (1762.8451420235779, ins2c2_end) (5000, system end) "
